Driver ID,Time Interval,Longitude,Latitude,Route,Weight,Driver Name,Vehicle Number,Risk Rating,Continuous Driving Hours (HH_MM),Overspeeding,Lane Violations,Harsh Accelaration,Harsh Braking,Harsh Cornering,Distractions ,Yawning
1,559,70.00609,22.43982,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,0,09_19,0,0,0,0,0,0,0
1,560,70.00628,22.43963,Jamnagar to Naghedi,3,Chandan Chaudhary,GJ-10-TR-9245,8,09_20,7,4,7,7,9,8,9
1,561,70.00665,22.43926,Jamnagar to Naghedi,2,Chandan Chaudhary,GJ-10-TR-9245,7,09_21,5,8,4,7,5,7,3
1,562,70.00666,22.43925,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,4,09_22,3,3,3,2,3,3,4
1,563,70.00702,22.43887,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,0,09_23,0,0,0,0,0,0,0
1,564,70.00707,22.43882,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,4,09_24,3,2,2,4,3,4,2
1,565,70.00712,22.43878,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,4,09_25,2,1,3,4,3,3,4
1,566,70.00716,22.43873,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,1,09_26,1,0,0,0,0,0,0
1,567,70.00719,22.4387,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,4,09_27,2,3,1,2,4,2,2
1,568,70.00721,22.43868,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,2,09_28,1,2,1,0,1,1,0
1,569,70.00723,22.43866,Jamnagar to Naghedi,2,Chandan Chaudhary,GJ-10-TR-9245,6,09_29,8,4,6,4,6,7,6
1,570,70.00726,22.43862,Jamnagar to Naghedi,3,Chandan Chaudhary,GJ-10-TR-9245,8,09_30,9,5,6,10,11,9,8
1,571,70.00732,22.43854,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,1,09_31,0,1,1,0,0,1,0
1,572,70.00738,22.43846,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,4,09_32,2,4,3,2,2,1,3
1,573,70.00744,22.43838,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,0,09_33,0,0,0,0,0,0,0
1,574,70.00751,22.43829,Jamnagar to Naghedi,2,Chandan Chaudhary,GJ-10-TR-9245,7,09_34,6,6,4,5,2,5,2
1,575,70.00754,22.43825,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,0,09_35,0,0,0,0,0,0,0
1,576,70.00757,22.4382,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,2,09_36,0,2,1,0,1,1,0
1,577,70.00759,22.43816,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,4,09_37,3,2,2,2,4,1,3
1,578,70.00761,22.43812,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,0,09_38,0,0,0,0,0,0,0
1,579,70.00763,22.43809,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,0,09_39,0,0,0,0,0,0,0
1,580,70.00764,22.43805,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,4,09_40,2,1,3,4,2,3,2
1,581,70.00765,22.43801,Jamnagar to Naghedi,2,Chandan Chaudhary,GJ-10-TR-9245,5,09_41,5,3,3,3,3,5,1
1,582,70.00766,22.43797,Jamnagar to Naghedi,3,Chandan Chaudhary,GJ-10-TR-9245,9,09_42,12,12,5,9,9,11,12
1,583,70.00767,22.43793,Jamnagar to Naghedi,3,Chandan Chaudhary,GJ-10-TR-9245,8,09_43,10,5,6,9,8,8,8
1,584,70.00767,22.43789,Jamnagar to Naghedi,3,Chandan Chaudhary,GJ-10-TR-9245,9,09_44,8,12,10,12,11,10,14
1,585,70.00769,22.43777,Jamnagar to Naghedi,3,Chandan Chaudhary,GJ-10-TR-9245,9,09_45,9,8,7,7,11,11,11
1,586,70.00771,22.43756,Jamnagar to Naghedi,3,Chandan Chaudhary,GJ-10-TR-9245,9,09_46,7,8,12,7,11,8,13
1,587,70.00772,22.43741,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,1,09_47,1,1,1,1,1,1,0
1,588,70.00775,22.43715,Jamnagar to Naghedi,2,Chandan Chaudhary,GJ-10-TR-9245,7,09_48,7,8,6,8,5,2,3
1,589,70.00777,22.43697,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,2,09_49,0,0,0,1,2,0,2
1,590,70.00725,22.4369,Jamnagar to Naghedi,2,Chandan Chaudhary,GJ-10-TR-9245,5,09_50,3,4,2,4,5,3,1
1,591,70.00709,22.43688,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,4,09_51,1,3,1,3,4,3,2
1,592,70.00693,22.43687,Jamnagar to Naghedi,2,Chandan Chaudhary,GJ-10-TR-9245,5,09_52,5,2,4,3,5,4,4
1,593,70.0068,22.43685,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,0,09_53,0,0,0,0,0,0,0
1,594,70.00639,22.43682,Jamnagar to Naghedi,1,Chandan Chaudhary,GJ-10-TR-9245,0,09_54,0,0,0,0,0,0,0
2,1,69.88485,22.31933,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,00_30,1,0,0,0,0,1,0
2,2,69.88526,22.31933,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,5,00_31,0,1,0,1,0,0,0
2,3,69.8853,22.31933,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,00_32,0,0,0,0,0,0,1
2,4,69.88533,22.31934,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,00_33,0,0,0,0,1,0,0
2,5,69.88535,22.31935,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,00_34,1,0,0,1,0,0,0
2,6,69.88536,22.31936,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,00_35,0,0,0,0,0,1,1
2,7,69.88537,22.31938,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,00_36,1,1,0,0,1,0,0
2,8,69.88538,22.31939,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,00_37,0,0,0,0,0,1,0
2,9,69.88538,22.31942,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,00_38,7,7,4,7,2,3,1
2,10,69.88537,22.31944,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,00_39,0,0,0,0,0,0,0
2,11,69.88536,22.31947,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,00_40,4,2,4,2,2,6,2
2,12,69.88534,22.31951,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,00_41,10,4,8,6,11,8,9
2,13,69.88437,22.32123,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,00_42,5,8,5,8,3,2,4
2,14,69.88335,22.32294,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,00_43,7,6,7,5,7,7,6
2,15,69.88257,22.32413,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,00_44,10,4,9,10,11,8,8
2,16,69.88225,22.32462,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,00_45,10,12,10,8,10,8,14
2,17,69.88208,22.32489,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,00_46,4,2,3,5,2,4,2
2,18,69.87988,22.32839,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,00_47,0,0,0,0,0,0,0
2,19,69.87983,22.32846,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,00_48,1,2,1,2,2,1,2
2,20,69.87929,22.32932,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,00_49,3,3,2,4,2,2,3
2,21,69.87868,22.33029,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,00_50,3,4,4,3,2,3,3
2,22,69.87867,22.33031,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,00_51,9,4,8,6,9,9,8
2,23,69.87805,22.3313,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,00_52,9,7,6,8,8,6,9
2,24,69.87804,22.33132,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,00_53,6,6,7,7,3,6,3
2,25,69.87749,22.33226,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,00_54,6,6,6,10,8,7,8
2,26,69.87747,22.33229,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,00_55,7,5,5,7,5,6,6
2,27,69.87739,22.33243,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,00_56,12,12,11,9,11,8,10
2,28,69.87732,22.33254,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,00_57,6,5,8,8,11,8,8
2,29,69.87662,22.3335,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,00_58,10,10,7,9,11,12,10
2,30,69.87643,22.3337,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,00_59,2,3,3,4,3,3,4
2,31,69.87642,22.33371,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,01_00,8,6,9,7,10,8,8
2,32,69.87594,22.33435,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,01_01,0,0,1,1,1,1,1
2,33,69.87575,22.3347,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,01_02,10,4,8,8,8,8,8
2,34,69.87505,22.33593,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,01_03,4,2,3,2,5,6,1
2,35,69.87459,22.33676,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,01_04,0,0,0,0,0,0,0
2,36,69.8744,22.33708,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,01_05,6,6,5,6,2,4,2
2,37,69.87421,22.3374,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,01_06,3,3,3,4,3,5,3
2,38,69.87354,22.33848,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,01_07,0,0,0,0,0,0,0
2,39,69.87279,22.33969,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,01_08,5,2,2,5,3,5,2
2,40,69.87276,22.33973,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,01_09,0,2,1,0,1,0,0
2,41,69.8725,22.34014,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,01_10,1,1,0,0,0,1,0
2,42,69.87234,22.3405,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,01_11,6,4,7,8,5,8,8
2,43,69.87231,22.34059,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,01_12,9,10,7,6,12,11,12
2,44,69.8723,22.34065,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,01_13,0,0,0,0,0,0,0
2,45,69.8723,22.34071,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,01_14,6,7,6,6,6,6,6
2,46,69.87231,22.34161,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,01_15,1,2,1,1,2,1,2
2,47,69.87231,22.34218,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,01_16,1,0,0,0,1,1,0
2,48,69.87232,22.34233,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,01_17,1,1,0,2,1,3,3
2,49,69.87233,22.34249,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,01_18,6,7,5,5,2,7,5
2,50,69.8724,22.34301,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,01_19,6,6,7,8,3,5,5
2,51,69.87241,22.34323,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,01_20,9,6,7,7,11,9,9
2,52,69.87241,22.34336,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,01_21,12,12,12,6,11,13,13
2,53,69.8724,22.3434,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,01_22,6,7,6,5,6,7,4
2,54,69.87238,22.34376,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,01_23,5,3,3,2,1,3,3
2,55,69.87234,22.34391,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,01_24,3,2,4,3,1,3,1
2,56,69.87234,22.34406,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,01_25,1,1,0,1,2,1,2
2,57,69.87238,22.34416,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,01_26,3,2,3,3,2,2,4
2,58,69.87232,22.34446,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,01_27,6,7,6,6,3,4,5
2,59,69.87229,22.34472,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,01_28,9,12,10,10,11,9,10
2,60,69.87232,22.34614,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,01_29,0,0,0,0,0,0,0
2,61,69.87232,22.34708,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,01_30,4,3,4,2,5,6,2
2,62,69.87232,22.34717,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,01_31,8,9,7,12,9,13,14
2,63,69.87232,22.34737,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,01_32,9,11,12,9,9,12,9
2,64,69.87232,22.34771,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,01_33,1,0,1,0,1,1,2
2,65,69.87233,22.34951,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,01_34,1,2,2,3,2,3,2
2,66,69.87233,22.35023,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,01_35,8,4,6,9,11,6,8
2,67,69.87231,22.35161,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,01_36,12,11,8,6,10,13,10
2,68,69.87235,22.35275,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,01_37,0,0,0,0,0,0,0
2,69,69.87239,22.3539,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,01_38,0,0,0,0,0,0,0
2,70,69.87239,22.35432,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,01_39,12,11,11,11,8,8,10
2,71,69.87239,22.3544,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,01_40,12,11,7,6,9,12,14
2,72,69.87236,22.35476,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,01_41,3,1,3,3,3,1,4
2,73,69.87234,22.35485,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,01_42,8,5,6,6,6,8,9
2,74,69.87231,22.35502,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,01_43,3,3,3,2,2,1,2
2,75,69.8723,22.35506,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,01_44,7,6,7,6,5,6,6
2,76,69.87222,22.35546,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,01_45,6,5,7,3,5,7,5
2,77,69.87217,22.35563,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,01_46,5,8,7,4,3,3,5
2,78,69.87182,22.35695,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,01_47,7,6,6,6,6,7,5
2,79,69.87048,22.36147,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,01_48,0,0,0,0,0,0,0
2,80,69.87039,22.36177,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,01_49,11,12,12,12,10,9,10
2,81,69.87007,22.36286,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,01_50,3,3,3,1,3,3,3
2,82,69.86975,22.36398,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,01_51,7,7,7,6,5,2,4
2,83,69.86928,22.36563,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,01_52,7,7,6,7,5,7,6
2,84,69.8688,22.36725,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,01_53,2,3,2,3,3,1,3
2,85,69.86837,22.36882,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,01_54,5,8,6,5,2,3,4
2,86,69.86802,22.36997,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,01_55,5,6,6,4,3,4,2
2,87,69.86777,22.37087,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,01_56,1,1,0,0,0,1,1
2,88,69.86755,22.37151,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,01_57,7,6,7,4,6,7,5
2,89,69.86729,22.37215,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,01_58,7,5,6,9,8,7,9
2,90,69.86721,22.37239,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,01_59,1,1,1,3,2,2,2
2,91,69.86678,22.37357,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,02_00,0,0,0,0,0,0,0
2,92,69.86594,22.37571,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,02_01,3,1,2,4,3,2,2
2,93,69.86572,22.37629,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,02_02,6,4,7,6,7,6,8
2,94,69.86556,22.37669,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,02_03,6,8,5,5,2,4,3
2,95,69.86514,22.37777,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,02_04,6,4,4,2,4,6,2
2,96,69.86493,22.37833,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,02_05,2,3,2,3,1,2,3
2,97,69.86466,22.37895,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,02_06,5,6,6,6,2,2,3
2,98,69.86463,22.37904,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,02_07,7,4,7,5,5,6,5
2,99,69.86459,22.37914,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,02_08,2,2,0,2,0,2,3
2,100,69.86444,22.37958,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,02_09,1,1,1,1,1,0,0
2,101,69.86437,22.37973,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,02_10,0,0,1,1,2,1,2
2,102,69.86434,22.3798,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_11,11,12,10,12,7,8,14
2,103,69.86414,22.38035,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,02_12,5,7,6,8,2,7,1
2,104,69.86392,22.38088,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,02_13,7,7,5,7,2,7,4
2,105,69.86363,22.38159,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,02_14,0,0,0,0,0,0,0
2,106,69.86334,22.38232,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_15,7,12,9,9,8,9,10
2,107,69.8633,22.38243,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,02_16,0,3,3,2,2,2,3
2,108,69.8631,22.38298,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,02_17,0,0,0,0,0,0,0
2,109,69.86278,22.38379,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,02_18,9,7,6,7,8,6,8
2,110,69.86261,22.3842,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,02_19,0,0,0,0,0,0,0
2,111,69.86244,22.38463,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_20,9,8,6,6,11,13,14
2,112,69.86234,22.3849,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_21,10,12,10,11,12,11,12
2,113,69.8622,22.38522,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_22,8,11,8,10,9,11,13
2,114,69.86215,22.3853,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_23,12,12,10,6,12,8,10
2,115,69.86206,22.38542,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,02_24,6,7,7,3,6,7,4
2,116,69.86215,22.38551,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_25,10,8,5,11,11,12,13
2,117,69.86228,22.38564,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_26,11,11,8,8,7,11,13
2,118,69.86243,22.38579,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,02_27,7,6,4,6,3,4,3
2,119,69.86315,22.38645,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_28,8,12,6,12,9,12,10
2,120,69.86317,22.38647,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_29,8,8,6,9,11,10,12
2,121,69.86337,22.38664,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,02_30,1,2,2,2,2,1,3
2,122,69.8634,22.38667,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,02_31,1,0,0,1,0,0,0
2,123,69.86374,22.38701,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_32,9,11,11,6,12,10,13
2,124,69.86375,22.38703,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_33,9,8,7,9,12,8,10
2,125,69.86392,22.38722,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,02_34,6,4,4,5,2,6,1
2,126,69.86404,22.38736,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,02_35,0,0,0,0,0,0,0
2,127,69.86421,22.38759,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,02_36,10,5,6,10,9,7,8
2,128,69.86427,22.38769,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,02_37,2,3,2,1,1,3,2
2,129,69.86438,22.38788,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_38,11,8,8,7,12,10,11
2,130,69.86445,22.38803,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,02_39,0,2,1,3,0,2,2
2,131,69.86484,22.38878,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,02_40,0,0,0,1,1,0,1
2,132,69.865,22.38906,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,1,02_41,1,1,1,0,1,0,1
2,133,69.86559,22.39021,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,02_42,7,6,6,4,5,4,4
2,134,69.86587,22.39075,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,02_43,9,6,6,6,6,8,8
2,135,69.86669,22.39235,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,02_44,7,7,9,10,8,7,8
2,136,69.86729,22.39351,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_45,8,12,7,10,9,12,9
2,137,69.86769,22.39427,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_46,11,10,6,10,8,12,10
2,138,69.86819,22.39525,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_47,7,11,10,7,9,12,9
2,139,69.86852,22.3959,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,02_48,0,0,0,0,0,0,0
2,140,69.869,22.39688,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,02_49,5,8,7,5,5,2,3
2,141,69.8694,22.3977,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,02_50,7,8,5,4,2,6,1
2,142,69.86952,22.39795,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,02_51,0,0,0,0,0,0,0
2,143,69.86966,22.39822,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,3,02_52,0,3,3,3,1,2,2
2,144,69.86976,22.39839,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,0,02_53,0,0,0,0,0,0,0
2,145,69.86988,22.39856,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,02_54,6,5,7,9,9,9,8
2,146,69.86988,22.39857,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,02_55,7,6,6,6,7,7,8
2,147,69.86995,22.39865,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,6,02_56,8,7,6,7,7,6,6
2,148,69.87001,22.39873,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_57,12,11,7,10,8,13,12
2,149,69.87019,22.39894,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,02_58,12,12,8,9,8,11,10
2,150,69.87039,22.39913,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,4,02_59,2,1,3,1,3,1,2
2,151,69.87058,22.3993,Jamnagar to Naghedi,1,Vijay Chauhan,GJ-10-TR-9245,2,03_00,0,2,1,1,1,1,0
2,152,69.87078,22.39945,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,03_01,3,2,4,4,4,4,4
2,153,69.87093,22.39956,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,03_02,12,8,6,7,9,12,11
2,154,69.87112,22.39969,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,03_03,7,12,6,12,9,13,12
2,155,69.87121,22.39976,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,5,03_04,4,3,2,4,1,3,3
2,156,69.87133,22.39984,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,03_05,6,6,7,7,2,2,4
2,157,69.87178,22.40014,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,9,03_06,11,10,8,9,8,11,10
2,158,69.87206,22.40034,Jamnagar to Naghedi,2,Vijay Chauhan,GJ-10-TR-9245,7,03_07,5,8,4,7,3,5,4
2,159,69.87221,22.40046,Jamnagar to Naghedi,3,Vijay Chauhan,GJ-10-TR-9245,8,03_08,10,6,9,10,5,9,8
